name	length	true_count
ENST00000561419.1	4351	0
ENST00000261789.6	2452	0
ENST00000528669.3	2425	0
ENST00000529332.3	2107	0
ENST00000524835.3	1938	0
ENST00000532632.1	505	0
ENST00000396854.6	2055	0
ENST00000528895.3	961	0
ENST00000530563.1	721	0
ENST00000530468.3	1065	0
ENST00000525592.1	882	0
ENST00000528010.1	904	0
ENST00000530611.1	2740	0
ENST00000339917.7	1321	0
ENST00000556621.3	896	0
ENST00000287913.8	1257	0
ENST00000428351.2	576	0
ENST00000555092.1	708	0
ENST00000553766.1	725	0
ENST00000347519.8	1393	0
ENST00000556387.3	1354	0
ENST00000530996.3	967	0
ENST00000533523.3	1266	0
ENST00000609024.3	735	15
ENST00000533011.3	733	0
ENST00000534106.2	370	0
ENST00000288087.9	730	0
ENST00000396833.2	582	0
ENST00000605847.3	758	0
ENST00000534348.3	595	0
ENST00000530579.4	471	0
ENST00000250495.7	708	47
ENST00000396828.6	626	0
ENST00000524927.1	653	0
ENST00000355299.6	1972	0
ENST00000620807.2	1910	0
ENST00000559836.3	1893	0
ENST00000561038.3	2160	0
ENST00000559287.3	1748	0
ENST00000560139.3	583	0
ENST00000559910.3	1562	0
ENST00000348719.9	1684	0
ENST00000561035.3	877	0
ENST00000559409.3	601	0
ENST00000558865.3	735	0
ENST00000558279.3	346	0
ENST00000399440.4	1652	16
ENST00000561130.3	842	0
ENST00000420554.4	1864	0
ENST00000558760.3	817	0
ENST00000559102.1	721	0
ENST00000557854.3	2025	0
ENST00000559104.3	1719	0
ENST00000456667.5	1484	0
ENST00000558483.3	857	0
ENST00000559943.1	360	0
ENST00000558748.1	657	0
ENST00000559479.1	573	0
ENST00000558932.1	231	0
ENST00000558788.1	517	0
ENST00000560019.3	637	0
ENST00000399423.6	2168	18
ENST00000267415.9	1852	0
ENST00000559969.3	1559	0
ENST00000558566.1	1874	0
ENST00000559019.1	885	0
ENST00000558476.3	894	0
ENST00000557921.1	499	0
ENST00000206765.8	2777	0
ENST00000544573.3	1581	0
ENST00000559669.1	412	0
ENST00000559136.1	898	0
ENST00000558074.1	555	0
ENST00000560443.1	527	0
ENST00000560478.1	562	0
ENST00000560226.1	580	0
ENST00000561067.1	469	0
ENST00000560521.3	680	0
ENST00000399409.5	2265	0
ENST00000216840.8	2088	0
ENST00000560243.3	704	0
ENST00000559974.3	1963	0
ENST00000558376.3	1883	0
ENST00000560777.3	1197	0
ENST00000560127.1	573	0
ENST00000288111.9	1480	0
ENST00000396813.3	1470	0
ENST00000558340.1	1623	0
ENST00000267425.5	6033	39
ENST00000396802.5	1942	0
ENST00000557362.1	455	0
ENST00000554411.3	1602	0
ENST00000336557.7	2409	0
ENST00000258807.5	2294	0
ENST00000556756.1	248	0
ENST00000527924.4	710	0
ENST00000528054.1	3092	0
ENST00000533293.1	1515	0
ENST00000543919.1	1560	0
ENST00000530080.1	1108	0
ENST00000553481.1	431	0
ENST00000345363.5	1616	0
ENST00000396789.4	4110	0
ENST00000556141.1	797	0
ENST00000396782.2	1627	0
ENST00000310677.6	3415	0
ENST00000557056.3	3990	0
ENST00000554068.4	3404	0
ENST00000554781.3	3385	0
ENST00000418030.4	3353	0
ENST00000556932.1	411	0
ENST00000559167.3	575	0
ENST00000561138.1	559	0
ENST00000555591.1	930	0
ENST00000216274.7	1930	0
ENST00000554756.1	1758	0
ENST00000554569.1	587	0
ENST00000413692.4	5700	0
ENST00000554591.3	2893	0
ENST00000555590.3	2830	0
ENST00000554966.3	2506	0
ENST00000424781.4	5488	0
ENST00000539237.4	5686	0
ENST00000556279.3	2924	0
ENST00000553469.3	2566	0
ENST00000554050.3	3057	0
ENST00000554903.1	559	0
ENST00000554779.1	573	0
ENST00000250373.6	4749	0
ENST00000553708.3	5367	0
ENST00000557674.1	904	0
ENST00000553879.3	2707	0
ENST00000554344.3	2955	0
ENST00000554661.3	2631	0
ENST00000556169.3	2509	0
ENST00000557451.3	5613	0
ENST00000422617.5	5491	0
ENST00000555453.3	3169	0
ENST00000554473.3	1382	0
ENST00000556759.3	2025	0
ENST00000555167.1	4364	0
ENST00000557767.3	856	0
ENST00000555393.3	2235	0
ENST00000555802.1	1476	0
ENST00000382554.3	7857	0
ENST00000267406.8	2346	0
ENST00000555436.1	718	0
ENST00000251343.7	6725	41
ENST00000556842.3	2443	0
ENST00000553935.3	3359	0
ENST00000556510.1	911	0
ENST00000554268.1	760	0
ENST00000399395.5	1233	0
ENST00000399390.3	1504	0
ENST00000553930.3	1325	0
ENST00000538105.4	1041	0
ENST00000554698.3	1364	0
ENST00000555365.3	976	0
ENST00000553343.3	681	0
ENST00000556249.1	556	0
ENST00000555225.3	769	0
ENST00000555355.3	934	0
ENST00000556523.1	735	0
ENST00000250378.5	937	0
ENST00000206446.4	633	0
ENST00000216336.2	886	0
ENST00000216338.6	909	0
ENST00000557220.4	520	0
ENST00000382548.4	687	0
ENST00000415355.5	923	0
ENST00000216341.6	968	0
ENST00000382540.3	816	0
ENST00000616551.1	559	0
ENST00000532263.3	517	0
ENST00000554242.3	665	0
ENST00000382542.3	666	0
ENST00000530830.1	772	0
ENST00000526004.1	819	0
ENST00000396700.3	4021	0
ENST00000323944.7	4132	0
ENST00000419632.4	1955	0
ENST00000546511.3	1223	0
ENST00000550887.3	1311	0
ENST00000548369.1	682	0
ENST00000548182.1	3355	0
ENST00000483536.4	6575	0
ENST00000465357.4	3573	0
ENST00000539517.4	3912	0
ENST00000449198.4	959	0
ENST00000347476.8	549	0
ENST00000546546.1	563	0
ENST00000549146.3	592	0
ENST00000549571.3	1005	0
ENST00000344429.7	896	0
ENST00000547619.3	936	0
ENST00000574031.1	1431	0
ENST00000313071.5	3300	0
ENST00000616995.2	3498	0
ENST00000621126.2	3244	0
ENST00000331968.7	3726	0
ENST00000415220.4	3189	0
ENST00000490795.1	492	0
ENST00000546371.1	585	0
ENST00000549503.1	582	0
ENST00000206595.8	5804	0
ENST00000550944.3	565	0
ENST00000438909.4	2334	0
ENST00000553504.3	3796	0
ENST00000554714.3	537	0
ENST00000547532.3	623	0
ENST00000555429.1	411	0
ENST00000552515.3	367	0
ENST00000548934.1	640	0
ENST00000458591.4	2359	0
ENST00000555259.3	1553	0
ENST00000463622.4	1943	0
ENST00000544052.4	2058	32
ENST00000556768.3	1829	0
ENST00000484733.4	2308	0
ENST00000557713.3	556	0
ENST00000311943.9	2016	0
ENST00000557076.3	743	0
ENST00000553693.3	490	0
ENST00000396629.4	2021	0
ENST00000554776.3	583	0
ENST00000469043.1	696	0
ENST00000554437.3	688	0
ENST00000216361.6	2397	0
ENST00000553772.3	554	0
ENST00000396618.5	2536	0
ENST00000475087.3	1985	0
ENST00000556908.3	775	0
ENST00000555881.3	782	0
ENST00000460581.4	2688	0
ENST00000557065.1	654	0
ENST00000468826.2	2129	0
ENST00000355683.7	3970	0
ENST00000357479.7	2799	0
ENST00000555358.3	2208	0
ENST00000554991.3	417	0
ENST00000556577.1	514	0
ENST00000555152.1	567	0
ENST00000557346.3	663	0
ENST00000622409.2	4113	0
ENST00000542754.4	4243	0
ENST00000313566.8	839	0
ENST00000556232.3	542	0
ENST00000216366.6	2256	0
ENST00000334725.6	1122	0
ENST00000554609.3	1012	0
ENST00000554345.3	1491	0
ENST00000555417.3	769	0
ENST00000616371.2	4595	0
ENST00000556480.1	407	0
ENST00000554882.3	3748	24
ENST00000553700.3	9080	18
ENST00000399332.3	9134	9
ENST00000611816.2	8980	0
ENST00000553957.3	4395	0
ENST00000555915.1	775	0
ENST00000557369.1	554	0
ENST00000556224.3	3267	0
ENST00000554471.2	819	0
ENST00000543095.4	7840	0
ENST00000538864.4	5237	0
ENST00000550366.3	2687	0
ENST00000550819.1	586	0
ENST00000549719.1	598	0
ENST00000382464.4	507	0
ENST00000549184.1	480	0
ENST00000549185.3	3860	0
ENST00000547378.1	474	0
ENST00000547760.1	749	0
ENST00000310850.6	2717	0
ENST00000356180.4	1400	0
ENST00000549850.1	823	0
ENST00000399285.3	1057	0
ENST00000550005.1	560	0
ENST00000550649.3	557	0
ENST00000281081.9	3049	0
ENST00000547839.3	2001	0
ENST00000552489.3	541	0
ENST00000549838.3	556	0
ENST00000551314.1	567	0
ENST00000555814.1	583	0
ENST00000556611.3	4824	0
ENST00000539826.4	4881	0
ENST00000396582.4	5786	0
ENST00000345122.5	9604	0
ENST00000432921.3	5003	0
ENST00000433497.3	3047	0
ENST00000556191.3	654	0
ENST00000554090.1	543	0
ENST00000557643.1	872	0
ENST00000280979.6	15006	0
ENST00000557354.3	5259	0
ENST00000557102.1	562	0
ENST00000557272.1	4601	0
ENST00000553547.3	2274	0
ENST00000554410.3	582	0
ENST00000556638.1	876	0
ENST00000554740.1	356	0
ENST00000551634.3	2718	0
ENST00000551492.3	2817	0
ENST00000346562.4	5847	0
ENST00000548645.3	2926	0
ENST00000356141.6	2802	0
ENST00000357798.7	2763	0
ENST00000547068.3	2531	0
ENST00000551008.3	1002	0
ENST00000546849.1	464	0
ENST00000552696.1	340	0
ENST00000552874.1	634	0
ENST00000250457.5	2709	0
ENST00000553215.3	1004	0
ENST00000487915.4	848	0
ENST00000547327.2	2849	0
ENST00000298130.4	2777	24
ENST00000250454.5	1321	14
ENST00000618169.2	1237	0
ENST00000554792.1	774	0
ENST00000555705.1	841	0
ENST00000396526.5	3398	26
ENST00000362031.6	2001	27
ENST00000556162.3	1855	0
ENST00000555416.3	1215	0
ENST00000556712.3	851	0
ENST00000557265.3	725	0
ENST00000557341.3	559	0
ENST00000555648.1	467	0
ENST00000298159.8	6747	0
ENST00000341223.5	3131	0
ENST00000554470.3	1387	0
ENST00000422678.2	1223	0
ENST00000555765.3	632	0
ENST00000556161.1	546	0
ENST00000358716.6	5920	20
ENST00000382422.4	5775	21
ENST00000360310.3	6010	20
ENST00000555331.1	579	0
ENST00000554865.1	540	0
ENST00000556314.2	673	0
ENST00000553573.1	445	0
ENST00000556994.3	2327	0
ENST00000554803.3	572	0
ENST00000555746.3	558	0
ENST00000546080.3	2187	0
ENST00000216774.8	2279	59
ENST00000555557.3	1949	0
ENST00000556380.1	600	0
ENST00000396472.3	3254	0
ENST00000555211.3	476	0
ENST00000382406.5	858	0
ENST00000280987.6	2927	0
ENST00000554052.2	540	0
ENST00000553852.1	516	0
ENST00000556858.2	617	0
ENST00000553955.2	731	0
ENST00000554794.1	499	0
ENST00000555260.1	912	0
ENST00000553273.3	1402	0
ENST00000261475.7	1839	11
ENST00000554222.3	1719	0
ENST00000555219.1	501	0
ENST00000557074.1	478	0
ENST00000557217.3	1846	0
ENST00000554899.3	762	0
ENST00000555614.3	676	0
ENST00000555726.3	546	0
ENST00000554361.3	684	0
ENST00000554265.3	1029	0
ENST00000555630.3	712	0
ENST00000554488.3	593	0
ENST00000557288.1	492	0
ENST00000554563.3	469	0
ENST00000555644.3	1347	0
ENST00000557278.1	896	0
ENST00000553282.1	479	0
ENST00000603611.3	603	0
ENST00000604073.1	552	0
ENST00000604948.3	1706	0
ENST00000321130.12	1589	0
ENST00000605201.1	578	0
ENST00000250377.9	6118	0
ENST00000534898.6	2611	20
ENST00000603544.3	2232	0
ENST00000605870.3	1406	0
ENST00000557404.3	789	0
ENST00000557565.1	3857	0
ENST00000540871.3	912	0
ENST00000622405.2	978	0
ENST00000554541.3	925	0
ENST00000261479.6	1029	102
ENST00000554620.3	790	0
ENST00000554961.3	814	0
ENST00000553809.3	879	0
ENST00000553688.3	787	0
ENST00000555764.3	1002	0
ENST00000556506.1	763	0
ENST00000556221.1	423	0
ENST00000216797.7	1558	68
ENST00000554001.3	1396	0
ENST00000557140.3	1400	0
ENST00000557389.1	1537	0
ENST00000553342.1	212	0
ENST00000307169.3	3013	0
ENST00000554573.3	2358	0
ENST00000389698.5	7864	0
ENST00000307138.8	7911	22
ENST00000554259.3	3354	0
ENST00000382366.5	6328	0
ENST00000553892.1	6250	0
ENST00000216807.9	2657	0
ENST00000552677.3	1544	0
ENST00000547420.3	650	0
ENST00000551774.1	1201	0
ENST00000416007.6	1648	0
ENST00000621657.2	1809	0
ENST00000318473.9	1586	0
ENST00000359527.9	1449	0
ENST00000605579.3	952	0
ENST00000604336.3	853	0
ENST00000603139.1	702	0
ENST00000604160.1	621	0
ENST00000518529.4	1531	0
ENST00000518002.3	770	0
ENST00000521114.3	1191	0
ENST00000524122.3	694	0
ENST00000518446.1	791	0
ENST00000498187.4	2338	0
ENST00000354822.6	2191	0
ENST00000518149.3	2583	0
ENST00000522719.2	1417	0
ENST00000546983.1	653	0
ENST00000258829.5	1261	0
ENST00000402703.4	3104	0
ENST00000361487.6	4514	0
ENST00000554201.1	1289	0
ENST00000622765.2	3572	0
ENST00000555449.3	1023	0
ENST00000331299.5	2785	0
ENST00000556615.3	732	0
ENST00000396294.4	6258	0
ENST00000327441.9	7185	0
ENST00000539062.4	2389	0
ENST00000556451.3	2282	0
ENST00000555870.3	7434	19
ENST00000556753.3	775	0
ENST00000537471.3	5954	0
ENST00000545536.3	2073	0
ENST00000250448.2	2862	0
ENST00000553751.1	507	0
ENST00000556845.1	511	0
ENST00000533625.3	3567	0
ENST00000553443.3	5833	0
ENST00000476979.3	2253	0
ENST00000478811.4	2193	0
ENST00000267368.9	1681	0
ENST00000382320.4	1972	0
ENST00000555921.1	538	0
ENST00000267377.2	4295	0
ENST00000342213.2	2267	0
ENST00000537403.3	4215	0
ENST00000307712.8	4135	26
ENST00000545328.4	2734	0
ENST00000555017.3	588	0
ENST00000556092.3	571	0
ENST00000548032.4	907	0
ENST00000555425.3	547	0
ENST00000557280.3	561	0
ENST00000553970.1	574	0
ENST00000557437.1	575	0
ENST00000308317.8	1420	0
ENST00000525153.3	1476	0
ENST00000396249.4	801	0
ENST00000412033.4	825	0
ENST00000250379.10	1094	0
ENST00000531684.3	630	0
ENST00000534684.4	658	0
ENST00000527381.1	592	0
ENST00000524781.1	649	0
ENST00000330149.7	3242	0
ENST00000347691.7	3229	0
ENST00000555269.3	1000	0
ENST00000554018.1	541	0
ENST00000556765.1	664	0
ENST00000553331.3	656	0
ENST00000216832.6	3576	85
ENST00000556530.1	601	0
ENST00000557148.3	554	0
ENST00000555143.3	579	0
ENST00000280082.3	2559	0
ENST00000556784.1	1626	0
ENST00000553728.1	4392	0
ENST00000554392.3	527	0
ENST00000555716.3	558	0
ENST00000341749.5	2912	0
ENST00000557038.3	2869	0
ENST00000396165.6	3071	0
ENST00000396158.4	3695	0
ENST00000280083.5	3860	0
ENST00000341502.7	4091	0
ENST00000556148.3	2526	0
ENST00000348007.5	2762	0
ENST00000553352.1	3441	0
ENST00000298097.7	3853	33
ENST00000554190.1	534	0
ENST00000554932.1	405	0
ENST00000298119.6	3723	0
ENST00000554120.3	2121	0
ENST00000554171.1	4253	0
ENST00000340446.4	2938	0
ENST00000325192.5	2915	0
ENST00000557112.1	1097	0
ENST00000396128.6	6545	17
ENST00000355081.3	2177	0
ENST00000579157.1	847	0
ENST00000556500.1	859	0
ENST00000556239.3	546	0
ENST00000557468.1	656	0
ENST00000361577.5	6247	0
ENST00000557423.3	6232	0
ENST00000361462.4	6375	0
ENST00000555874.3	544	0
ENST00000557250.1	479	0
ENST00000556823.1	710	0
ENST00000355765.8	2868	0
ENST00000553605.1	582	0
ENST00000424478.3	3174	0
ENST00000554439.3	2982	0
ENST00000554429.3	2977	0
ENST00000554081.3	3223	0
ENST00000557477.1	724	0
ENST00000216330.5	1684	0
ENST00000396062.3	1346	43
ENST00000557324.3	643	0
ENST00000556036.3	2354	0
ENST00000267430.7	7111	0
ENST00000542564.4	6167	0
ENST00000556250.3	5577	0
ENST00000554809.3	3112	0
ENST00000557110.1	638	0
ENST00000555484.1	448	0
ENST00000310806.6	4777	38
ENST00000554093.1	585	0
ENST00000454990.3	2131	0
ENST00000453142.1	898	0
ENST00000451174.1	808	0
ENST00000298283.4	812	0
ENST00000426342.3	5110	0
ENST00000399232.4	5075	0
ENST00000357362.5	2965	0
ENST00000557238.3	3635	0
ENST00000554762.3	757	0
ENST00000482848.5	1918	0
ENST00000486952.2	574	0
ENST00000396020.5	7062	25
ENST00000245458.8	296	271
ENST00000557111.3	488	0
ENST00000611563.1	238	0
ENST00000298288.8	1745	0
ENST00000318317.6	957	0
ENST00000554869.3	1886	0
ENST00000540712.1	1597	0
ENST00000298289.6	746	144
ENST00000305386.3	2687	48
ENST00000298292.10	2963	0
ENST00000406043.3	2819	0
ENST00000216367.7	1776	0
ENST00000539565.4	1792	0
ENST00000554396.3	1581	0
ENST00000553805.2	496	0
ENST00000556392.3	1360	0
ENST00000555704.3	1447	0
ENST00000359332.4	2691	0
ENST00000553274.1	645	0
ENST00000557128.1	655	0
ENST00000298307.7	5514	0
ENST00000555739.3	1696	0
ENST00000554589.3	1641	0
ENST00000555443.3	1756	0
ENST00000557247.1	1565	0
ENST00000298310.7	6234	16
ENST00000555970.3	3029	0
ENST00000554626.3	570	0
ENST00000556672.1	590	0
ENST00000298316.6	3865	127
ENST00000623009.1	324	0
ENST00000305273.1	975	0
ENST00000395860.4	1761	0
ENST00000491402.3	1793	0
ENST00000395859.2	795	0
ENST00000216373.7	5498	28
ENST00000543680.3	3960	0
ENST00000555794.2	2278	0
ENST00000556452.1	398	0
ENST00000261699.6	1377	0
ENST00000267436.6	6414	20
ENST00000421284.5	1958	0
ENST00000555423.3	841	0
ENST00000555610.1	804	0
ENST00000554191.3	597	0
ENST00000245448.8	1671	0
ENST00000426751.4	1171	0
ENST00000554204.3	1476	0
ENST00000311459.9	10212	0
ENST00000358473.1	801	0
ENST00000395834.3	1587	0
ENST00000525911.3	210	0
ENST00000534267.3	745	0
ENST00000216378.2	2209	0
ENST00000013125.6	4354	24
ENST00000554091.3	619	0
ENST00000555216.3	592	0
ENST00000557390.3	545	0
ENST00000554273.1	484	0
ENST00000441560.4	2853	0
ENST00000555960.3	620	0
ENST00000553509.1	527	0
ENST00000358385.8	2647	0
ENST00000554886.1	545	0
ENST00000557735.1	570	0
ENST00000555266.1	383	0
ENST00000556067.1	550	0
ENST00000555720.3	3034	0
ENST00000324679.4	3063	35
ENST00000553731.1	744	0
ENST00000557458.1	338	0
ENST00000556735.1	562	0
ENST00000245441.7	10293	139
ENST00000476352.3	10225	0
ENST00000530997.4	8368	0
ENST00000382043.6	4216	47
ENST00000389869.5	4788	0
ENST00000324330.11	4364	0
ENST00000382041.5	6496	0
ENST00000530853.3	5068	0
ENST00000453196.3	6785	0
ENST00000485005.1	655	0
ENST00000453401.4	1418	0
ENST00000486950.3	605	0
ENST00000496749.1	569	0
ENST00000532462.3	2711	0
ENST00000544180.4	2696	0
ENST00000216392.7	3048	0
ENST00000353130.3	1477	0
ENST00000382029.5	1580	0
ENST00000337334.4	1708	0
ENST00000557345.3	1404	0
ENST00000298355.5	5284	0
ENST00000338969.7	3312	0
ENST00000360392.4	3726	0
ENST00000457354.4	3995	37
ENST00000556683.1	2117	27
ENST00000356218.6	4768	0
ENST00000395718.4	4828	0
ENST00000344768.7	2972	0
ENST00000554778.1	569	0
ENST00000555936.3	624	0
ENST00000554167.3	4176	0
ENST00000557405.1	495	0
ENST00000555197.1	685	0
ENST00000555703.3	573	0
ENST00000553556.1	1679	0
ENST00000553432.3	577	0
ENST00000556522.3	522	0
ENST00000557376.3	573	0
ENST00000553560.3	479	0
ENST00000615906.2	1294	0
ENST00000335281.6	3729	0
ENST00000555472.3	908	0
ENST00000556766.3	2125	0
ENST00000554736.3	569	0
ENST00000556752.2	3424	18
ENST00000554875.1	430	0
ENST00000261700.5	7075	18
ENST00000557553.3	557	0
ENST00000556760.3	851	44
ENST00000553362.1	683	0
ENST00000216286.7	4811	0
ENST00000617139.2	3827	0
ENST00000541773.3	4798	0
ENST00000556572.1	1964	0
ENST00000306051.2	2942	0
ENST00000553372.1	1216	0
ENST00000557436.1	643	0
ENST00000245457.5	2383	0
ENST00000281741.6	4564	0
ENST00000555312.1	566	0
ENST00000557374.1	542	0
ENST00000321662.8	3888	0
ENST00000542169.4	2808	0
ENST00000555622.1	613	0
ENST00000395686.5	5285	133
ENST00000554019.3	2094	0
ENST00000556039.3	1855	0
ENST00000556358.3	951	0
ENST00000554251.3	555	0
ENST00000556223.1	567	0
ENST00000445930.4	2188	0
ENST00000612399.2	1590	0
ENST00000557240.3	625	0
ENST00000553899.3	706	0
ENST00000606149.3	1560	37
ENST00000554044.3	844	0
ENST00000555339.3	583	0
ENST00000556813.1	785	0
ENST00000553798.3	563	0
ENST00000557517.1	580	0
ENST00000555175.1	752	0
ENST00000442123.4	4554	0
ENST00000354586.4	4857	20
ENST00000216410.5	3860	33
ENST00000554230.3	2238	0
ENST00000557604.1	785	0
ENST00000395631.4	3369	0
ENST00000341590.5	3338	0
ENST00000554152.3	3029	0
ENST00000343279.6	3247	0
ENST00000553373.3	2064	0
ENST00000553663.3	655	0
ENST00000399304.5	2082	0
ENST00000554288.1	700	0
ENST00000555692.3	754	0
ENST00000554712.3	587	0
ENST00000557562.1	555	0
ENST00000395606.3	12769	0
ENST00000612692.2	12339	14
ENST00000323669.7	5503	0
ENST00000357758.3	5603	17
ENST00000556910.1	599	0
ENST00000245451.6	1917	0
ENST00000559087.3	1708	0
ENST00000417573.3	1784	0
ENST00000558984.1	1705	0
ENST00000559501.1	1112	0
ENST00000558961.1	495	0
ENST00000609748.1	458	0
ENST00000559642.1	505	0
ENST00000335183.8	893	0
ENST00000611205.2	874	0
ENST00000543789.4	610	0
ENST00000442975.4	727	0
ENST00000458126.4	845	0
ENST00000556102.4	938	0
ENST00000541304.3	1070	0
ENST00000620759.1	196	0
ENST00000395577.2	637	0
ENST00000216416.6	4793	0
ENST00000395573.6	1233	0
ENST00000557659.3	856	0
ENST00000553660.3	785	0
ENST00000557690.3	838	0
ENST00000554683.1	787	0
ENST00000556113.1	523	0
ENST00000554908.3	6721	0
ENST00000358056.5	4301	28
ENST00000616146.2	4125	13
ENST00000554247.3	605	0
ENST00000553333.1	591	0
ENST00000554791.3	719	0
ENST00000216420.9	2057	0
ENST00000557317.1	668	0
ENST00000557755.3	622	0
ENST00000556172.1	605	0
ENST00000554335.3	3003	0
ENST00000251091.7	6565	0
ENST00000392067.5	6833	0
ENST00000555192.1	1337	0
ENST00000622544.2	2923	15
ENST00000395514.3	1977	0
ENST00000543643.4	1897	0
ENST00000491895.4	2943	0
ENST00000536224.2	1805	0
ENST00000360586.5	5996	12
ENST00000420358.2	3722	22
ENST00000567693.1	2348	0
ENST00000455555.1	768	0
ENST00000395472.2	6779	25
ENST00000555846.1	4110	0
ENST00000339298.2	6667	0
ENST00000395468.6	6480	54
ENST00000622254.1	2836	67
ENST00000553493.3	319	0
ENST00000254301.11	1146	14
ENST00000554715.1	916	0
ENST00000395425.4	2954	18
ENST00000247191.4	2973	55
ENST00000557645.3	808	0
ENST00000554067.1	641	0
ENST00000623123.1	465	0
ENST00000313833.4	3464	15
ENST00000440021.1	2831	0
ENST00000555280.1	2512	0
ENST00000247178.5	4742	0
ENST00000247219.5	2037	0
ENST00000556755.1	559	0
ENST00000557267.1	291	0
ENST00000554567.1	730	0
ENST00000555498.3	595	0
ENST00000438792.4	4449	53
ENST00000395314.5	4618	27
ENST00000459737.3	4793	0
ENST00000395308.3	4134	0
ENST00000395311.3	4516	0
ENST00000413890.4	4473	0
ENST00000395309.5	4021	0
ENST00000553360.3	993	0
ENST00000554507.3	2057	0
ENST00000554890.1	588	0
ENST00000554570.1	521	0
ENST00000553624.3	731	0
ENST00000555573.3	1712	0
ENST00000554294.1	564	0
ENST00000553710.1	255	0
ENST00000559044.3	774	0
ENST00000267460.6	5909	0
ENST00000561019.1	558	0
ENST00000556810.3	662	0
ENST00000556422.3	3864	0
ENST00000261556.8	4264	0
ENST00000555497.3	2218	0
ENST00000539559.4	2667	0
ENST00000538838.3	1638	0
ENST00000556929.3	547	0
ENST00000555905.3	766	0
ENST00000555046.1	618	0
ENST00000339475.7	3001	0
ENST00000408990.5	1082	0
ENST00000555006.3	1279	0
ENST00000554788.3	835	0
ENST00000554845.1	908	0
ENST00000554559.3	715	0
ENST00000555804.1	797	0
ENST00000621441.2	10589	0
ENST00000413566.4	8513	48
ENST00000340918.9	2632	0
ENST00000555148.3	2349	0
ENST00000556318.1	518	0
ENST00000261558.5	11737	22
ENST00000556995.1	610	0
ENST00000555448.3	817	0
ENST00000431972.4	1815	0
ENST00000554863.1	496	0
ENST00000556377.1	466	0
ENST00000555166.3	1294	0
ENST00000556492.3	7644	0
ENST00000554703.1	795	0
ENST00000298406.6	3754	0
ENST00000216445.5	3082	0
ENST00000534126.3	1030	0
ENST00000534528.3	1057	0
ENST00000422976.4	1153	0
ENST00000530417.4	1187	0
ENST00000524996.1	583	0
ENST00000526745.4	1242	0
ENST00000529860.3	1022	0
ENST00000526336.1	598	0
ENST00000556826.3	1908	0
ENST00000339762.8	1779	0
ENST00000554729.3	1608	0
ENST00000557254.3	2700	0
ENST00000556306.1	467	0
ENST00000267485.7	6495	0
ENST00000555101.1	557	0
ENST00000545307.4	1602	0
